merchant_id,merchant_name,category,city,region,mcc_code,risk_score,avg_transaction_uzs,is_online,years_registered
M01626,Zafar Shop,Utilities,Jizzakh,Jizzakh,5123,3.1,72861,0,7
M01627,Fayz Express,Restaurant,Namangan,Namangan,7958,21.9,97118,0,3
M01628,Baraka Store,Telecom,Qarshi,Qashqadaryo,6153,10.9,296180,1,8
M01629,Yulduz Plus,Grocery,Namangan,Namangan,9637,24.0,270493,0,9
M01630,Zafar Center,Telecom,Fergana,Fergana,1201,25.5,96815,1,3
M01631,Zafar Service,Grocery,Jizzakh,Jizzakh,3692,43.0,129446,0,5
M01632,Yulduz Trade,Restaurant,Andijan,Andijan,7585,20.9,4415553,1,6
M01633,Kumush Trade,Online Shopping,Bukhara,Bukhara,1295,36.0,630158,1,3
M01634,Fayz Bozor,Electronics,Namangan,Namangan,2414,33.4,120499,0,9
M01635,Yulduz Trade,Cash,Samarkand,Samarkand,8906,7.7,364909,0,7
M01636,Baxt Plus,Transport,Termez,Surxondaryo,9014,20.7,158089,0,4
M01637,Yulduz Service,Utilities,Andijan,Andijan,3984,47.1,380772,0,0
M01638,Zafar Store,Restaurant,Nukus,Karakalpakstan,2440,6.0,65711,0,2
M01639,Zafar Bozor,Pharmacy,Urgench,Xorazm,6786,8.2,210508,0,7
M01640,Kumush Shop,Pharmacy,Fergana,Fergana,4225,22.4,263944,0,0
M01641,Baraka Market,Online Shopping,Nukus,Karakalpakstan,2275,27.0,114718,0,1
M01642,Shams Store,Grocery,Samarkand,Samarkand,4991,19.3,83007,0,4
M01643,Baraka Market,Transport,Qarshi,Qashqadaryo,5089,19.1,139994,0,0
M01644,Oltin Plus,ATM,Andijan,Andijan,5082,16.5,39505,1,2
M01645,Kumush Bozor,Fuel,Qarshi,Qashqadaryo,4868,8.2,85306,0,9
M01646,Nur Trade,Electronics,Tashkent,Tashkent City,7434,1.3,75266,0,9
M01647,Yulduz Market,Clothing,Samarkand,Samarkand,6445,31.6,231625,0,2
M01648,Nur Shop,Utilities,Jizzakh,Jizzakh,8882,2.5,176545,0,4
M01649,Baxt Store,Pharmacy,Termez,Surxondaryo,6555,19.4,196017,1,8
M01650,Baxt Service,Utilities,Qarshi,Qashqadaryo,9085,6.9,300003,1,0
M01651,Baxt Express,Electronics,Samarkand,Samarkand,5117,21.3,47856,0,5
M01652,Oltin Plus,Cash,Fergana,Fergana,4414,12.3,426787,0,8
M01653,Yulduz Market,Cash,Termez,Surxondaryo,9788,37.1,243325,1,1
M01654,Yulduz Trade,Electronics,Urgench,Xorazm,1016,33.1,38990,0,9
M01655,Zafar Store,Electronics,Guliston,Sirdaryo,9726,32.9,218095,0,5
M01656,Baraka Bozor,Utilities,Jizzakh,Jizzakh,4110,35.8,184387,0,0
M01657,Baraka Market,Online Shopping,Samarkand,Samarkand,2873,23.4,162755,1,1
M01658,Mehr Express,Online Shopping,Andijan,Andijan,8023,31.6,55664,1,9
M01659,Shams Service,Electronics,Samarkand,Samarkand,5021,5.0,116107,0,0
M01660,Kumush Plus,Transport,Samarkand,Samarkand,9256,26.2,199491,0,7
M01661,Kumush Shop,Pharmacy,Guliston,Sirdaryo,5057,18.0,121293,1,3
M01662,Zafar Plus,ATM,Andijan,Andijan,9866,25.7,40876,1,1
M01663,Yulduz Trade,Online Shopping,Guliston,Sirdaryo,4718,10.4,88171,0,4
M01664,Nur Express,Transport,Guliston,Sirdaryo,2625,6.5,156425,0,7
M01665,Kumush Plus,Utilities,Nukus,Karakalpakstan,1303,32.6,101777,0,6
M01666,Shams Center,Pharmacy,Fergana,Fergana,4294,20.8,530739,0,3
M01667,Baraka Express,Fuel,Samarkand,Samarkand,6414,12.0,215241,0,3
M01668,Oltin Service,Telecom,Bukhara,Bukhara,6905,5.3,208648,0,4
M01669,Oltin Service,Telecom,Qarshi,Qashqadaryo,3499,25.7,136510,1,2
M01670,Kumush Express,Pharmacy,Jizzakh,Jizzakh,5704,17.5,83288,1,6
M01671,Oltin Shop,Transport,Fergana,Fergana,1101,5.1,460470,1,4
M01672,Fayz Plus,Pharmacy,Bukhara,Bukhara,7047,16.8,88226,0,0
M01673,Fayz Center,Grocery,Andijan,Andijan,7112,4.4,125883,0,4
M01674,Baxt Center,ATM,Qarshi,Qashqadaryo,1185,38.5,111259,0,1
M01675,Nur Service,Utilities,Termez,Surxondaryo,8786,37.2,39398,1,8
M01676,Baxt Service,Cash,Samarkand,Samarkand,7706,14.3,169814,1,4
M01677,Zafar Service,Transport,Bukhara,Bukhara,1302,37.1,260037,0,1
M01678,Zafar Center,ATM,Bukhara,Bukhara,1667,19.5,75386,1,2
M01679,Mehr Shop,Transport,Urgench,Xorazm,8444,21.7,94154,1,0
M01680,Nur Express,Cash,Namangan,Namangan,8566,48.7,61865,1,1
M01681,Shams Service,Fuel,Qarshi,Qashqadaryo,6508,13.8,501439,1,5
M01682,Baxt Market,Electronics,Samarkand,Samarkand,3849,24.3,168714,0,0
M01683,Fayz Store,Pharmacy,Samarkand,Samarkand,4003,15.8,342324,0,5
M01684,Baraka Plus,Fuel,Samarkand,Samarkand,5333,55.7,85851,0,9
M01685,Yulduz Service,Telecom,Nukus,Karakalpakstan,6295,5.6,186457,0,2
M01686,Yulduz Store,Clothing,Tashkent,Tashkent City,7233,21.6,34190,0,0
M01687,Mehr Market,Clothing,Fergana,Fergana,5589,21.4,73986,0,2
M01688,Zafar Service,Clothing,Namangan,Namangan,5036,11.9,607843,0,8
M01689,Oltin Shop,Online Shopping,Nukus,Karakalpakstan,6806,43.3,166053,1,8
M01690,Shams Market,Restaurant,Qarshi,Qashqadaryo,9009,11.0,92105,0,4
M01691,Nur Store,Grocery,Nukus,Karakalpakstan,5669,3.3,27496,0,2
M01692,Yulduz Market,ATM,Urgench,Xorazm,5468,10.4,138650,1,3
M01693,Zafar Plus,Telecom,Urgench,Xorazm,4888,51.4,85657,0,6
M01694,Nur Trade,Utilities,Qarshi,Qashqadaryo,9155,14.0,236359,0,3
M01695,Nur Service,Grocery,Fergana,Fergana,1214,41.7,37511,0,7
M01696,Mehr Service,Fuel,Fergana,Fergana,1976,14.3,244510,1,7
M01697,Kumush Store,Pharmacy,Bukhara,Bukhara,4185,28.2,83473,0,5
M01698,Zafar Store,Telecom,Nukus,Karakalpakstan,4811,2.7,52347,0,5
M01699,Kumush Plus,ATM,Qarshi,Qashqadaryo,3901,6.5,139089,0,3
M01700,Fayz Express,Restaurant,Guliston,Sirdaryo,4677,16.1,513457,0,4
M01701,Nur Trade,Pharmacy,Namangan,Namangan,2804,34.8,213845,0,8
M01702,Shams Center,Restaurant,Termez,Surxondaryo,9145,39.8,153690,0,1
M01703,Baraka Center,Cash,Bukhara,Bukhara,3580,9.7,78045,1,4
M01704,Kumush Express,Transport,Samarkand,Samarkand,2482,7.2,372833,0,3
M01705,Fayz Trade,Utilities,Guliston,Sirdaryo,9716,18.6,158467,0,0
M01706,Yulduz Express,Transport,Namangan,Namangan,9795,10.3,24725,0,0
M01707,Kumush Express,Cash,Qarshi,Qashqadaryo,2978,49.9,220641,0,0
M01708,Baxt Bozor,Cash,Namangan,Namangan,3428,44.3,145312,0,6
M01709,Zafar Trade,ATM,Namangan,Namangan,1886,26.6,108752,0,9
M01710,Zafar Center,Fuel,Urgench,Xorazm,4051,24.1,323394,1,0
M01711,Baxt Market,ATM,Namangan,Namangan,8799,18.3,66312,0,8
M01712,Zafar Bozor,Electronics,Tashkent,Tashkent City,2923,3.3,78452,1,2
M01713,Oltin Market,Electronics,Andijan,Andijan,5630,5.4,103711,1,8
M01714,Zafar Shop,Grocery,Urgench,Xorazm,7204,9.4,166166,0,0
M01715,Shams Center,Utilities,Urgench,Xorazm,9279,26.2,73301,1,2
M01716,Yulduz Plus,ATM,Qarshi,Qashqadaryo,2654,3.2,53831,0,4
M01717,Zafar Trade,Clothing,Urgench,Xorazm,1331,15.6,101386,0,2
M01718,Mehr Trade,Utilities,Urgench,Xorazm,6655,26.2,79657,0,9
M01719,Oltin Shop,ATM,Fergana,Fergana,5921,15.8,445501,0,5
M01720,Nur Store,Telecom,Nukus,Karakalpakstan,1631,25.4,22950,0,3
M01721,Mehr Center,Pharmacy,Urgench,Xorazm,3765,33.6,240690,1,8
M01722,Nur Center,Transport,Termez,Surxondaryo,4639,47.0,23096,1,9
M01723,Oltin Trade,Grocery,Fergana,Fergana,4220,19.3,111060,0,8
M01724,Kumush Service,Pharmacy,Samarkand,Samarkand,8114,19.8,49741,0,7
M01725,Baxt Trade,ATM,Urgench,Xorazm,7677,15.3,34153,1,3
M01726,Mehr Plus,Clothing,Tashkent,Tashkent City,5890,2.4,340004,0,7
M01727,Fayz Market,Online Shopping,Urgench,Xorazm,7685,11.8,211323,1,8
M01728,Yulduz Express,Grocery,Fergana,Fergana,5805,27.2,123956,0,4
M01729,Oltin Express,Online Shopping,Fergana,Fergana,5270,49.1,130914,1,3
M01730,Nur Trade,Electronics,Guliston,Sirdaryo,6515,27.9,63980,0,8
M01731,Fayz Market,ATM,Bukhara,Bukhara,1313,21.0,81562,0,1
M01732,Baraka Trade,Online Shopping,Nukus,Karakalpakstan,1055,10.5,67921,0,9
M01733,Fayz Trade,Cash,Termez,Surxondaryo,9409,28.1,77454,0,1
M01734,Kumush Store,Restaurant,Jizzakh,Jizzakh,6641,1.2,99509,1,7
M01735,Baraka Express,Utilities,Jizzakh,Jizzakh,1074,28.7,341905,0,5
M01736,Oltin Trade,Electronics,Termez,Surxondaryo,9295,18.6,189524,0,1
M01737,Mehr Market,Telecom,Fergana,Fergana,5748,4.1,151214,1,0
M01738,Zafar Bozor,Fuel,Jizzakh,Jizzakh,4779,29.3,53295,1,2
M01739,Zafar Market,Fuel,Termez,Surxondaryo,2814,26.3,168632,0,5
M01740,Mehr Bozor,ATM,Fergana,Fergana,7366,23.3,16086,1,5
M01741,Oltin Store,Online Shopping,Nukus,Karakalpakstan,5455,49.6,67734,0,0
M01742,Fayz Express,Telecom,Namangan,Namangan,9586,11.3,43940,0,5
M01743,Fayz Service,Telecom,Tashkent,Tashkent City,1705,29.7,87541,0,2
M01744,Fayz Trade,Telecom,Termez,Surxondaryo,7713,25.5,93666,0,3
M01745,Baxt Shop,Telecom,Urgench,Xorazm,1203,26.2,83276,1,8
M01746,Zafar Shop,Utilities,Tashkent,Tashkent City,6489,32.6,116120,0,7
M01747,Yulduz Express,Transport,Nukus,Karakalpakstan,8609,40.7,132832,1,9
M01748,Yulduz Bozor,ATM,Namangan,Namangan,6222,31.6,343945,0,6
M01749,Nur Service,Utilities,Guliston,Sirdaryo,2960,12.2,61629,0,6
M01750,Zafar Service,Fuel,Urgench,Xorazm,5783,23.1,60475,0,8
M01751,Baraka Express,Electronics,Tashkent,Tashkent City,3295,16.6,108035,0,0
M01752,Baxt Plus,Telecom,Andijan,Andijan,5500,38.7,150147,1,4
M01753,Shams Market,Electronics,Jizzakh,Jizzakh,1169,26.3,121406,0,9
M01754,Zafar Store,Online Shopping,Qarshi,Qashqadaryo,9433,17.4,507854,0,5
M01755,Kumush Trade,Fuel,Samarkand,Samarkand,8290,42.2,231880,1,2
M01756,Yulduz Store,Pharmacy,Nukus,Karakalpakstan,1192,12.2,353397,0,6
M01757,Baxt Plus,Utilities,Tashkent,Tashkent City,6069,40.0,169118,0,0
M01758,Shams Shop,Telecom,Bukhara,Bukhara,5698,8.9,125945,1,8
M01759,Zafar Market,Pharmacy,Andijan,Andijan,8287,27.2,15534,0,3
M01760,Baraka Shop,Cash,Jizzakh,Jizzakh,4079,8.0,122189,1,4
M01761,Yulduz Center,Transport,Bukhara,Bukhara,4980,20.9,90370,1,1
M01762,Fayz Store,Utilities,Fergana,Fergana,4149,26.7,92281,0,2
M01763,Fayz Shop,Telecom,Qarshi,Qashqadaryo,6765,23.5,258082,0,7
M01764,Nur Bozor,Transport,Urgench,Xorazm,4320,30.6,40442,0,0
M01765,Yulduz Center,ATM,Qarshi,Qashqadaryo,5748,10.5,278918,0,3
M01766,Zafar Plus,Fuel,Samarkand,Samarkand,1572,6.3,193172,0,9
M01767,Nur Market,Telecom,Jizzakh,Jizzakh,7987,18.3,139134,0,5
M01768,Kumush Store,Electronics,Guliston,Sirdaryo,2257,4.3,222706,0,9
M01769,Fayz Trade,Cash,Jizzakh,Jizzakh,4074,23.6,27597,1,9
M01770,Shams Bozor,Pharmacy,Bukhara,Bukhara,7086,20.7,156886,0,1
M01771,Mehr Store,Transport,Namangan,Namangan,2045,21.8,35159,0,4
M01772,Baxt Service,Grocery,Tashkent,Tashkent City,6835,30.8,152911,0,9
M01773,Zafar Store,Telecom,Urgench,Xorazm,3105,63.4,43943,0,3
M01774,Kumush Store,Pharmacy,Bukhara,Bukhara,9651,18.6,60593,0,0
M01775,Shams Plus,Grocery,Guliston,Sirdaryo,6010,44.5,79663,0,5
M01776,Kumush Express,Grocery,Qarshi,Qashqadaryo,5965,13.3,91178,1,4
M01777,Oltin Express,Pharmacy,Namangan,Namangan,3496,47.3,133109,1,6
M01778,Nur Store,ATM,Nukus,Karakalpakstan,8653,21.8,201181,1,4
M01779,Zafar Trade,Clothing,Andijan,Andijan,2497,31.0,778479,0,5
M01780,Baxt Express,ATM,Samarkand,Samarkand,6970,25.8,66285,1,1
M01781,Shams Shop,Telecom,Samarkand,Samarkand,8978,20.6,125914,1,1
M01782,Kumush Center,Transport,Fergana,Fergana,5646,6.4,105721,1,0
M01783,Baxt Express,Clothing,Guliston,Sirdaryo,3899,11.8,48349,1,0
M01784,Kumush Bozor,Utilities,Bukhara,Bukhara,8139,31.0,23489,1,6
M01785,Baxt Bozor,Electronics,Guliston,Sirdaryo,1317,13.9,52774,0,8
M01786,Zafar Market,Online Shopping,Samarkand,Samarkand,2781,46.7,72182,0,3
M01787,Nur Center,Cash,Termez,Surxondaryo,6174,1.6,83167,0,1
M01788,Baraka Shop,Telecom,Guliston,Sirdaryo,3568,27.1,35943,0,7
M01789,Kumush Bozor,Electronics,Tashkent,Tashkent City,7690,12.7,88442,1,0
M01790,Kumush Center,Pharmacy,Namangan,Namangan,2030,5.8,97859,0,0
M01791,Fayz Express,ATM,Fergana,Fergana,2537,17.1,54822,0,5
M01792,Kumush Bozor,Telecom,Fergana,Fergana,7877,22.6,206304,1,0
M01793,Zafar Bozor,Utilities,Jizzakh,Jizzakh,5483,12.7,28690,0,1
M01794,Yulduz Service,ATM,Namangan,Namangan,8041,38.0,140867,1,2
M01795,Oltin Express,Electronics,Samarkand,Samarkand,1948,18.0,93888,1,9
M01796,Fayz Express,Restaurant,Qarshi,Qashqadaryo,5442,17.8,120831,0,4
M01797,Yulduz Trade,Clothing,Nukus,Karakalpakstan,2743,32.8,157335,0,6
M01798,Mehr Service,Fuel,Bukhara,Bukhara,8393,11.9,142738,0,3
M01799,Kumush Trade,Online Shopping,Samarkand,Samarkand,3325,36.3,23577,0,9
M01800,Shams Plus,Telecom,Namangan,Namangan,7298,3.6,91979,1,8
M01801,Zafar Plus,Clothing,Jizzakh,Jizzakh,8159,30.7,163962,1,8
M01802,Nur Plus,Utilities,Tashkent,Tashkent City,7288,39.0,168433,1,2
M01803,Baxt Express,Grocery,Qarshi,Qashqadaryo,2630,41.5,59653,0,3
M01804,Baraka Service,Restaurant,Namangan,Namangan,2369,9.0,47536,0,1
M01805,Kumush Bozor,Telecom,Qarshi,Qashqadaryo,1834,23.6,178280,0,6
M01806,Fayz Store,Fuel,Jizzakh,Jizzakh,8550,22.8,166983,0,7
M01807,Baraka Store,Telecom,Namangan,Namangan,4333,10.4,47638,1,4
M01808,Shams Express,Restaurant,Andijan,Andijan,2713,2.8,40394,0,0
M01809,Baraka Bozor,Electronics,Andijan,Andijan,9843,13.5,81341,1,2
M01810,Shams Market,Transport,Termez,Surxondaryo,3208,15.9,59796,0,5
M01811,Shams Service,Grocery,Urgench,Xorazm,5855,26.7,122853,0,5
M01812,Baxt Trade,Clothing,Andijan,Andijan,7135,8.1,325850,0,4
M01813,Mehr Express,Pharmacy,Samarkand,Samarkand,5743,13.2,40672,1,9
M01814,Baraka Express,Utilities,Fergana,Fergana,5502,8.1,98498,0,1
M01815,Shams Store,Cash,Termez,Surxondaryo,8146,27.2,59059,1,0
M01816,Baraka Express,Restaurant,Nukus,Karakalpakstan,1641,33.2,199993,0,3
M01817,Shams Market,Cash,Nukus,Karakalpakstan,5231,29.1,210615,0,9
M01818,Oltin Market,Cash,Termez,Surxondaryo,9420,15.1,52785,0,9
M01819,Shams Bozor,ATM,Nukus,Karakalpakstan,7482,13.3,261175,0,2
M01820,Nur Service,Transport,Termez,Surxondaryo,5291,20.4,211191,0,5
M01821,Yulduz Service,Clothing,Qarshi,Qashqadaryo,1598,8.4,94756,0,0
M01822,Mehr Plus,Restaurant,Samarkand,Samarkand,4615,25.7,196540,0,3
M01823,Zafar Trade,Fuel,Tashkent,Tashkent City,3490,14.0,36230,0,9
M01824,Oltin Center,Cash,Guliston,Sirdaryo,3197,26.2,497093,0,4
M01825,Zafar Bozor,Cash,Fergana,Fergana,4828,21.8,112943,0,1
M01826,Shams Trade,Online Shopping,Urgench,Xorazm,3005,39.6,295632,0,7
M01827,Nur Center,ATM,Fergana,Fergana,3990,8.0,66833,0,9
M01828,Nur Plus,Telecom,Namangan,Namangan,5330,16.8,30422,1,3
M01829,Nur Express,Fuel,Samarkand,Samarkand,1298,10.6,156829,0,6
M01830,Fayz Center,Online Shopping,Jizzakh,Jizzakh,2124,23.2,59585,1,6
M01831,Fayz Plus,Pharmacy,Samarkand,Samarkand,5448,7.1,64983,1,8
M01832,Zafar Service,Telecom,Andijan,Andijan,3079,11.9,130463,0,9
M01833,Mehr Trade,Transport,Andijan,Andijan,3386,23.5,210079,0,6
M01834,Fayz Center,Utilities,Bukhara,Bukhara,3847,34.3,143271,0,7
M01835,Zafar Shop,Transport,Guliston,Sirdaryo,5024,39.6,250601,0,0
M01836,Kumush Trade,Utilities,Fergana,Fergana,1627,22.1,91632,1,3
M01837,Kumush Bozor,Transport,Qarshi,Qashqadaryo,8772,22.8,319680,1,7
M01838,Oltin Store,Fuel,Andijan,Andijan,3285,18.4,207892,0,9
M01839,Baxt Market,Cash,Fergana,Fergana,2056,2.8,45131,0,7
M01840,Kumush Center,Fuel,Jizzakh,Jizzakh,7882,8.9,178913,1,3
M01841,Zafar Plus,Restaurant,Guliston,Sirdaryo,5527,11.9,109829,0,1
M01842,Fayz Bozor,Utilities,Namangan,Namangan,4783,21.3,56801,0,5
M01843,Zafar Center,ATM,Fergana,Fergana,4335,0.2,169994,0,0
M01844,Mehr Express,Fuel,Andijan,Andijan,2149,28.4,150529,0,7
M01845,Baraka Express,Electronics,Tashkent,Tashkent City,3753,4.5,182625,0,3
M01846,Kumush Store,Fuel,Termez,Surxondaryo,8108,14.6,44444,0,6
M01847,Yulduz Plus,Telecom,Jizzakh,Jizzakh,4541,35.3,18520,0,0
M01848,Baraka Express,Pharmacy,Nukus,Karakalpakstan,7010,26.7,81186,0,2
M01849,Baraka Plus,Telecom,Guliston,Sirdaryo,2078,14.9,85402,0,0
M01850,Zafar Shop,Electronics,Urgench,Xorazm,3712,20.5,156204,1,3
M01851,Nur Market,Online Shopping,Guliston,Sirdaryo,6127,36.5,12278,0,8
M01852,Yulduz Service,Electronics,Tashkent,Tashkent City,1077,18.8,176958,0,3
M01853,Yulduz Trade,Clothing,Bukhara,Bukhara,4988,9.5,205322,0,8
M01854,Kumush Store,Pharmacy,Namangan,Namangan,4227,19.7,216079,0,5
M01855,Mehr Express,Restaurant,Fergana,Fergana,9014,33.8,208607,1,4
M01856,Yulduz Service,Clothing,Guliston,Sirdaryo,4688,15.9,44450,1,6
M01857,Zafar Center,ATM,Andijan,Andijan,1473,1.7,53092,0,4
M01858,Nur Trade,Electronics,Bukhara,Bukhara,8814,7.6,90969,0,5
M01859,Baraka Bozor,Fuel,Nukus,Karakalpakstan,7301,4.9,94458,0,3
M01860,Baxt Store,Online Shopping,Nukus,Karakalpakstan,5489,15.9,50089,0,9
M01861,Yulduz Bozor,Fuel,Namangan,Namangan,1341,15.1,123334,0,1
M01862,Oltin Service,Online Shopping,Termez,Surxondaryo,3177,8.2,155531,0,8
M01863,Mehr Service,Grocery,Tashkent,Tashkent City,5191,13.8,141670,0,6
M01864,Fayz Trade,Fuel,Namangan,Namangan,1770,19.8,121913,1,5
M01865,Nur Express,Telecom,Bukhara,Bukhara,4150,12.4,149479,0,3
M01866,Fayz Service,ATM,Tashkent,Tashkent City,3887,9.9,89856,0,2
M01867,Shams Bozor,Transport,Samarkand,Samarkand,2954,4.3,168659,0,2
M01868,Baxt Bozor,Restaurant,Jizzakh,Jizzakh,3007,7.0,153289,0,3
M01869,Zafar Plus,Telecom,Nukus,Karakalpakstan,9866,22.2,58995,0,0
M01870,Shams Express,Grocery,Guliston,Sirdaryo,8277,33.0,484999,0,1
M01871,Baxt Service,Restaurant,Bukhara,Bukhara,5710,23.3,376271,0,5
M01872,Oltin Center,Fuel,Guliston,Sirdaryo,9351,22.7,194245,0,7
M01873,Oltin Bozor,ATM,Fergana,Fergana,9226,21.0,277216,1,9
M01874,Mehr Plus,ATM,Samarkand,Samarkand,2210,30.0,143805,1,3
M01875,Mehr Trade,Grocery,Bukhara,Bukhara,5994,19.9,85294,1,9
M01876,Oltin Trade,Clothing,Nukus,Karakalpakstan,6959,18.0,276725,0,7
M01877,Fayz Express,Cash,Termez,Surxondaryo,9660,13.6,142422,0,1
M01878,Kumush Express,Pharmacy,Urgench,Xorazm,8763,38.0,200913,0,2
M01879,Zafar Plus,Clothing,Guliston,Sirdaryo,9560,3.9,391074,0,4
M01880,Zafar Service,Pharmacy,Jizzakh,Jizzakh,5855,35.4,33106,0,1
M01881,Zafar Plus,Telecom,Fergana,Fergana,1614,34.7,165512,0,4
M01882,Fayz Service,Fuel,Tashkent,Tashkent City,2655,27.9,55778,0,1
M01883,Kumush Store,Online Shopping,Samarkand,Samarkand,3465,15.0,100613,1,3
M01884,Kumush Center,Electronics,Guliston,Sirdaryo,9682,11.1,62205,1,3
M01885,Shams Plus,Telecom,Samarkand,Samarkand,9179,8.8,293092,0,2
M01886,Shams Service,Online Shopping,Samarkand,Samarkand,3028,6.7,167631,1,1
M01887,Zafar Express,ATM,Urgench,Xorazm,3908,36.6,121074,0,7
M01888,Nur Store,Online Shopping,Fergana,Fergana,2812,44.5,33443,0,0
M01889,Yulduz Store,Utilities,Andijan,Andijan,5365,11.3,75388,0,3
M01890,Shams Bozor,Grocery,Nukus,Karakalpakstan,9422,11.5,79043,1,7
M01891,Zafar Express,Telecom,Termez,Surxondaryo,2975,44.0,147244,0,7
M01892,Baxt Service,Electronics,Guliston,Sirdaryo,9500,44.5,81823,0,3
M01893,Yulduz Bozor,Grocery,Termez,Surxondaryo,8511,35.4,89396,1,0
M01894,Fayz Shop,Online Shopping,Fergana,Fergana,9246,11.7,16416,0,7
M01895,Kumush Market,Transport,Bukhara,Bukhara,4056,28.1,242342,0,8
M01896,Baraka Market,ATM,Andijan,Andijan,4452,8.3,44745,0,1
M01897,Baxt Market,Utilities,Namangan,Namangan,6287,11.8,65890,0,7
M01898,Baxt Plus,Pharmacy,Termez,Surxondaryo,5458,5.6,174740,0,5
M01899,Baxt Store,Utilities,Termez,Surxondaryo,5397,13.0,231361,1,3
M01900,Zafar Center,Clothing,Tashkent,Tashkent City,7218,9.6,116389,1,9
M01901,Nur Express,Telecom,Tashkent,Tashkent City,6789,33.9,153634,0,7
M01902,Shams Express,Restaurant,Guliston,Sirdaryo,5893,22.1,245994,0,2
M01903,Mehr Market,Clothing,Nukus,Karakalpakstan,6879,20.7,14155,1,5
M01904,Baxt Store,Telecom,Guliston,Sirdaryo,4308,4.4,231698,0,2
M01905,Yulduz Center,Clothing,Samarkand,Samarkand,2723,14.6,20348,0,2
M01906,Mehr Plus,Electronics,Andijan,Andijan,7092,1.3,88417,0,7
M01907,Kumush Plus,Clothing,Fergana,Fergana,3167,10.1,159810,0,3
M01908,Nur Shop,Telecom,Bukhara,Bukhara,9035,13.9,52433,0,3
M01909,Zafar Store,Online Shopping,Nukus,Karakalpakstan,3871,19.4,97279,0,5
M01910,Kumush Center,Restaurant,Namangan,Namangan,1769,8.1,8980,0,2
M01911,Yulduz Center,Online Shopping,Fergana,Fergana,8144,7.0,40251,1,5
M01912,Fayz Market,Utilities,Nukus,Karakalpakstan,7663,19.2,59818,0,1
M01913,Nur Express,Transport,Andijan,Andijan,4722,22.5,51390,1,2
M01914,Fayz Center,Restaurant,Termez,Surxondaryo,8436,14.0,100527,0,3
M01915,Baxt Center,Utilities,Bukhara,Bukhara,6639,26.4,449684,1,8
M01916,Baxt Service,Electronics,Namangan,Namangan,6208,10.8,224286,1,2
M01917,Baxt Bozor,Pharmacy,Nukus,Karakalpakstan,4309,10.8,231406,1,9
M01918,Baraka Trade,Fuel,Namangan,Namangan,9251,44.7,163964,1,2
M01919,Kumush Bozor,Telecom,Nukus,Karakalpakstan,1014,23.4,36269,0,6
M01920,Kumush Store,Cash,Bukhara,Bukhara,4066,14.0,293017,0,7
M01921,Yulduz Trade,ATM,Nukus,Karakalpakstan,5866,14.9,153528,1,6
M01922,Baraka Bozor,Clothing,Nukus,Karakalpakstan,7312,21.3,172534,0,4
M01923,Zafar Bozor,Telecom,Fergana,Fergana,4239,3.0,216811,1,7
M01924,Zafar Express,Electronics,Fergana,Fergana,3832,34.0,170814,0,7
M01925,Zafar Bozor,Electronics,Nukus,Karakalpakstan,8514,8.7,152488,0,2
M01926,Shams Shop,Restaurant,Andijan,Andijan,8883,9.9,59065,0,3
M01927,Zafar Center,Pharmacy,Andijan,Andijan,8487,31.5,50168,1,2
M01928,Zafar Trade,Electronics,Fergana,Fergana,4928,38.2,50466,0,1
M01929,Fayz Market,Electronics,Namangan,Namangan,6874,30.5,11077,0,0
M01930,Yulduz Service,Fuel,Namangan,Namangan,9756,30.3,75656,0,3
M01931,Zafar Center,Fuel,Termez,Surxondaryo,1900,21.6,175187,1,0
M01932,Yulduz Bozor,Restaurant,Urgench,Xorazm,4406,14.2,278852,1,4
M01933,Fayz Trade,Transport,Fergana,Fergana,6850,20.8,63564,1,2
M01934,Nur Trade,Grocery,Urgench,Xorazm,1383,4.9,104719,1,1
M01935,Baraka Service,Grocery,Samarkand,Samarkand,5014,21.4,75794,1,1
M01936,Yulduz Service,Cash,Jizzakh,Jizzakh,9049,37.8,136421,1,2
M01937,Shams Express,Electronics,Bukhara,Bukhara,9555,21.1,38151,0,3
M01938,Baxt Market,Grocery,Nukus,Karakalpakstan,3132,14.8,74697,0,4
M01939,Baraka Plus,Transport,Nukus,Karakalpakstan,5648,24.1,60156,0,2
M01940,Mehr Express,Telecom,Andijan,Andijan,4722,25.0,190079,0,8
M01941,Baraka Service,Fuel,Tashkent,Tashkent City,3369,11.5,29164,1,8
M01942,Kumush Trade,Electronics,Urgench,Xorazm,8697,67.1,154440,0,2
M01943,Kumush Market,Cash,Samarkand,Samarkand,6412,28.2,240111,0,9
M01944,Oltin Market,Pharmacy,Jizzakh,Jizzakh,1545,9.1,35964,0,2
M01945,Zafar Center,Transport,Samarkand,Samarkand,5924,15.6,69503,0,2
M01946,Kumush Shop,Utilities,Qarshi,Qashqadaryo,1000,12.8,58549,1,2
M01947,Nur Express,Transport,Jizzakh,Jizzakh,4264,25.7,418349,1,1
M01948,Kumush Service,Restaurant,Qarshi,Qashqadaryo,1508,19.5,349928,0,3
M01949,Shams Shop,Telecom,Andijan,Andijan,7251,18.3,247270,1,2
M01950,Baxt Plus,Online Shopping,Qarshi,Qashqadaryo,9440,14.9,164397,0,0
M01951,Nur Center,Utilities,Jizzakh,Jizzakh,5498,16.4,241367,0,0
